venue,base,pass,ts,ok,mid,spread_bps,n_bid,n_ask,depth_bid_10,depth_bid_25,depth_bid_50,depth_bid_100,depth_ask_10,depth_ask_25,depth_ask_50,depth_ask_100,slip_bid_500,slip_bid_1000,slip_bid_2500,slip_bid_5000,slip_bid_10000,slip_bid_25000,slip_ask_500,slip_ask_1000,slip_ask_2500,slip_ask_5000,slip_ask_10000,slip_ask_25000,fill_bid_500,fill_bid_1000,fill_bid_2500,fill_bid_5000,fill_bid_10000,fill_bid_25000,fill_ask_500,fill_ask_1000,fill_ask_2500,fill_ask_5000,fill_ask_10000,fill_ask_25000,window,session,err
binance,龙虾,2,1788469273,1,0.073401,0.136237,1000,1000,14112.134756,23096.391383,41699.726913,60570.261445,3477.447462,13231.857085,26013.481874,40171.357432,0.068,0.134,0.176,0.19,0.197,9.51,0.848,1.692,3.917,7.023,11.845,24.785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bitget,AR,2,1788469273,1,2.7215,3.674444,100,100,1335.4132,4416.4985,28761.7299,57745.9601,875.4526,16553.3681,47518.3104,72901.5774,3.308,5.344,10.235,16.69,25.608,36.69,8.366,9.237,12.264,15.931,19.383,24.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bitget,BTW,2,1788469273,1,0.493355,9.871198,100,100,212.003044,3259.608752,5852.969074,13654.07127,203.383718,2533.174131,6741.861959,13223.247314,8.697,10.376,15.129,22.908,43.91,59.793,10.19,12.691,18.647,24.128,44.926,71.612,1.0,1.0,1.0,1.0,1.0,0.6046,1.0,1.0,1.0,1.0,1.0,0.6506,W10_20u_us,us,
bitget,FET,2,1788469273,1,0.15905,6.287331,100,100,35775.1628,98625.3058,255882.0951,430878.0179,28677.7798,92524.545,177200.3801,364785.7767,3.144,3.144,3.144,3.144,3.144,6.913,5.635,7.533,8.672,9.051,9.241,9.355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bitget,FIL,2,1788469273,1,0.79925,1.251173,100,100,49894.01046,109073.58051,569737.54904,1302511.64961,155561.02433,308093.21401,658412.86098,1353601.63463,1.202,1.539,1.742,2.198,2.663,4.319,0.626,0.719,1.555,2.798,4.214,5.064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bitget,KAS,2,1788469273,1,0.029875,3.34728,100,100,3502.90786,24608.36195,59311.28605,109520.13918,1219.01301,18056.76434,57313.40551,89927.25709,1.674,3.787,6.536,8.453,12.021,17.262,5.776,7.072,9.566,11.464,14.115,18.934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bitget,KITE,2,1788469273,1,0.136915,6.573421,100,100,19017.49392,30135.88948,58251.87957,112158.38359,1476.89069,21242.85129,25976.12992,83874.34079,3.287,4.108,6.225,7.216,7.808,10.493,4.031,5.139,8.284,11.86,14.386,18.973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bitget,LDO,2,1788469273,1,0.3969,5.039053,100,100,3680.39341,47414.96435,104257.01751,177086.71926,2096.14223,18148.31447,79686.20936,153562.37621,4.578,5.328,6.666,7.776,8.927,11.279,4.775,4.907,6.532,8.658,11.012,17.763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bitget,MAGMA,2,1788469273,1,0.346235,9.531099,100,100,426.29299,5561.36519,29998.9233,56767.2742,1519.35226,6363.87353,24406.8099,51416.86095,6.877,9.405,12.338,17.747,22.335,29.93,5.014,5.034,7.828,12.383,19.205,28.908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bitget,ONDO,2,1788469273,1,0.36765,2.719978,100,100,125599.36394,704976.91216,1128784.04624,2098784.53326,159881.19456,587611.87581,1093893.7142,2010402.28874,3.73,3.905,4.01,4.045,4.536,7.158,1.36,1.36,1.36,1.36,1.537,3.063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bitget,POWER,2,1788469273,1,0.0874,13.729977,100,100,85.68054,1944.34009,9034.77471,22929.653,94.46201,1295.0669,11830.14395,34178.4537,12.569,13.721,19.773,26.665,35.668,59.314,13.675,16.563,22.342,25.902,33.656,52.926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bitget,RUNE,2,1788469273,1,0.49025,2.039776,100,100,1891.64956,9892.97945,26416.49731,54698.26937,1452.1731,7535.77817,27564.2386,53961.58071,3.182,4.141,6.764,10.645,17.017,25.434,3.67,5.405,8.447,10.84,18.109,30.937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bitget,RIVER,2,1788469273,1,1.3035,7.671653,100,100,4505.774,16954.296,36908.356,58982.273,16.952,11120.67,26838.935,45478.598,3.836,3.836,3.836,4.591,8.049,17.092,11.247,11.377,11.455,14.115,16.647,25.624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bitget,TAO,2,1788469273,1,229.405,3.051372,100,100,87216.19079,231763.23211,366843.74139,609966.10399,30710.84574,155235.22031,835575.78724,978115.57217,1.725,1.843,2.179,2.506,2.781,3.692,1.67,2.048,2.955,3.455,3.853,5.402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bitget,UAI,2,1788469273,1,0.344795,4.350411,100,100,241.48087,6164.10172,22644.16465,43530.01398,343.68352,5144.57685,17090.75164,31980.11387,10.421,12.157,13.562,18.657,23.669,34.011,9.082,11.246,16.615,19.143,24.763,45.316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bitget,WIF,2,1788469273,1,0.21475,4.656577,100,100,15006.60937,37828.18667,225780.32495,423555.28395,7584.65786,97073.38317,221597.85385,414079.80122,2.328,2.328,2.328,4.074,5.529,8.262,4.811,5.898,6.55,6.767,8.003,10.639,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bitget,USELESS,2,1788469273,1,0.187165,6.945743,100,100,3577.18514,21439.39196,44923.56453,86409.64208,4057.60378,17408.47979,48059.06204,100882.24163,4.239,5.266,6.235,8.079,12.182,19.602,4.739,5.744,7.129,8.629,11.851,19.498,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bitget,XMR,2,1788469273,1,523.875,7.062754,100,100,2287.7429,33057.2225,99735.4878,268295.9432,21202.9538,88298.8137,105792.2736,130252.2243,5.047,5.991,7.231,10.53,13.579,16.112,4.586,5.013,5.269,5.355,5.398,7.167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bitget,ZRO,2,1788469273,1,1.11045,4.502679,100,100,2771.0048,24645.3758,88600.8747,151175.121,691.1851,14810.5079,75719.0873,122913.0422,2.577,3.765,6.124,9.676,12.268,16.304,6.098,8.055,12.531,16.828,18.995,23.49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,AR,2,1788469273,1,2.7215,3.674444,200,200,1171.2745,2557.8165,6987.2324,16304.5862,695.9015,2537.0137,11133.5744,17127.6888,5.162,7.174,14.05,25.673,40.306,74.418,7.576,9.501,16.14,23.716,32.135,65.717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,BTW,2,1788469273,1,0.49276,6.899911,200,200,369.2847,1456.25,3081.118,6373.7655,754.4059,2314.3513,4619.6346,7294.6285,8.786,12.738,22.994,40.322,77.984,118.461,5.133,7.66,15.218,28.983,60.094,89.8,1.0,1.0,1.0,1.0,1.0,0.6384,1.0,1.0,1.0,1.0,1.0,0.5834,W10_20u_us,us,
bybit,FIL,2,1788469273,1,0.79935,1.251016,200,200,15370.09287,42727.85074,239546.62011,526730.03665,13228.97099,38624.48809,258207.35988,509062.2237,0.953,1.415,1.692,1.784,4.209,8.471,2.897,3.012,3.923,4.945,6.08,9.28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,KAS,2,1788469273,1,0.029855,3.349523,200,200,4394.1815,18866.8073,43944.1269,127849.3227,1959.6677,15289.4399,43191.5304,120472.1914,4.316,4.67,6.291,7.736,10.762,17.778,5.144,6.759,8.454,10.766,13.864,21.641,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,KITE,2,1788469273,1,0.1367,8.778347,200,200,123.74445,6122.95013,9854.88433,13125.67874,138.30354,1954.84902,8433.48317,12378.17432,11.482,12.672,14.323,17.625,25.448,110.904,12.414,15.545,21.12,25.2,36.221,126.109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,LDO,2,1788469273,1,0.39735,2.516673,200,200,4105.58092,19717.63612,218307.40324,373875.24382,12693.20813,37739.7539,224143.14199,401961.92679,3.049,3.412,4.522,6.944,11.114,18.713,3.095,3.435,3.639,3.707,4.927,10.112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,MAGMA,2,1788469273,1,0.34565,8.6793,200,200,36.9587,1949.6595,6759.4943,23113.9596,787.8537,3202.4977,8551.1865,26420.0923,12.552,14.58,20.639,27.08,39.103,67.811,5.103,6.783,11.788,20.177,33.534,57.919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,ONDO,2,1788469273,1,0.36755,2.720718,200,200,78741.148,248098.652,486326.1596,1005773.7073,87697.5012,275847.7326,498070.5688,908819.4186,1.36,1.36,2.443,3.262,3.672,4.469,1.36,1.36,1.36,1.36,1.801,3.169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,POWER,2,1788469273,1,0.087235,17.194933,200,200,81.83611,642.3434,1746.68512,4929.99028,102.33378,963.70465,2476.8679,4613.67152,15.196,22.468,39.031,61.192,123.004,280.998,12.802,17.791,30.301,55.33,165.815,165.815,1.0,1.0,1.0,1.0,1.0,0.8167,1.0,1.0,1.0,1.0,0.975,0.39,W10_20u_us,us,
bybit,RIVER,2,1788469273,1,1.3035,7.671653,200,200,372.7883,2425.8763,5781.9985,7913.3593,5.6072,2611.364,5963.0133,10545.408,5.785,8.646,14.066,24.682,54.657,156.744,11.421,11.464,14.546,23.19,45.471,158.039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,RUNE,2,1788469273,1,0.4908,4.07498,200,200,100.69238,2416.24682,35094.3007,149954.83959,463.72863,2280.34938,35414.36366,147907.54189,13.26,16.0,20.901,29.842,38.352,43.849,7.051,10.271,16.477,26.33,36.2,42.977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,TAO,2,1788469273,1,229.515,0.435701,200,200,56195.51853,272795.52506,619987.27424,1211127.92272,62045.18052,244278.97678,565932.78716,1050681.97937,1.353,1.882,2.452,3.031,3.619,4.485,0.603,0.843,1.421,1.983,2.906,4.335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,UAI,2,1788469273,1,0.3448,5.800464,200,200,865.5275,2798.8184,6337.7379,13301.1472,236.3301,1425.7885,5494.2148,11790.4015,5.831,7.654,13.432,20.994,42.166,107.299,10.557,14.951,22.242,30.122,52.264,156.427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,USELESS,2,1788469273,1,0.18754,5.332196,200,200,1437.15953,15392.74431,56604.47004,134411.4381,4146.21175,17577.36864,59464.32851,158062.42049,5.921,6.941,8.982,11.488,14.403,22.063,3.378,3.555,3.935,6.462,9.817,18.101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,WIF,2,1788469273,1,0.21455,4.660918,200,200,11661.8651,62249.5211,185035.6672,331749.9472,17872.4239,72296.0484,179323.381,284559.1389,2.33,2.644,5.253,6.122,6.557,9.303,5.733,6.362,6.74,6.866,6.928,8.297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,XMR,2,1788469273,1,524.095,0.190805,200,200,9007.8965,64937.7219,243826.6941,243826.6941,6479.7921,55685.4313,272443.2462,272485.3854,0.626,1.252,3.0,5.401,7.534,11.543,0.095,0.095,0.141,1.412,6.231,11.522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,ZEN,2,1788469273,1,5.9525,5.039899,200,200,740.6207,2551.6428,7748.2825,11693.9341,702.3545,2746.1736,6953.6211,12051.6813,5.184,7.483,12.147,23.505,38.933,101.526,7.366,9.157,15.453,25.972,42.391,76.795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,ZRO,2,1788469273,1,1.1103,5.403945,200,200,2531.56089,24566.39936,47742.91993,109805.52545,4624.13218,21430.9959,34478.8188,81830.08082,4.61,5.474,7.998,9.397,10.72,15.45,3.767,4.676,5.867,6.957,10.057,17.089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,FIL,2,1788469273,1,0.80015,51.240392,56,68,0,0,18212.2786,24012.6632,0,0,2899.953,8699.8434,25.62,25.62,25.62,25.62,25.62,34.326,25.62,25.62,25.62,36.156,50.068,87.425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,ICP,2,1788469273,1,2.5391,42.534756,41,56,0,5098.05777,12378.87068,26578.75452,0,22459.45527,22459.45527,36659.54887,21.267,21.267,21.267,21.267,23.194,36.975,21.267,21.267,21.267,21.267,21.267,25.109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,LDO,2,1788469273,1,0.39735,57.883478,46,43,0,0,18014.852,23814.9685,0,0,17931.235,23901.576,28.942,28.942,28.942,28.942,28.942,42.557,28.942,28.942,28.942,28.942,28.942,39.345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,MORPHO,2,1788469273,1,2.524,95.087163,15,9,0,0,999.776,999.776,0,0,999.184,999.184,47.544,47.544,1153.445,1549.385,1747.355,1866.137,47.544,50.663,1137.397,1549.285,1755.229,1878.795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,ONDO,2,1788469274,1,0.36945,73.081608,48,32,0,0,7099.9128,21299.904,0,0,21299.9849,49700.0976,36.541,36.541,36.541,36.541,43.542,61.337,36.541,36.541,36.541,36.541,37.333,45.851,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,RUNE,2,1788469274,1,0.4936,105.34846,37,28,0,0,0,11699.9545,0,0,0,15600.0318,52.674,52.674,52.674,56.61,63.759,89.48,52.674,52.674,52.674,52.674,52.674,71.884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,TAO,2,1788469274,1,230.045,38.688083,52,49,0,8332.184,32099.1235,772153.569,0,57199.1725,96447.8476,1678268.817,19.344,19.344,19.344,19.344,22.575,32.373,19.344,19.344,19.344,19.344,19.344,19.344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,SPX,2,1788469274,1,0.58845,1218.455264,31,25,0,0,0,0,0,0,0,0,620.421,623.321,625.061,625.641,625.931,626.105,609.228,609.228,609.228,609.228,609.228,609.228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,WIF,2,1788469274,1,0.21464,36.339918,48,44,0,17279.71907,24379.69328,38579.66798,0,15343.00284,22443.01008,36643.04955,18.17,18.17,18.17,18.17,18.17,22.541,18.17,18.17,18.17,18.17,19.082,25.164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,XMR,2,1788469274,1,527.25,178.662873,47,33,0,0,0,998.0514,0,0,0,1000.0848,89.331,89.331,299.208,369.993,405.385,426.621,89.331,90.248,195.348,233.283,252.251,263.632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
hl,ONDO,2,1788469274,1,0.3678,1.631321,20,20,72672.32957,72672.32957,72672.32957,72672.32957,50854.45889,50854.45889,50854.45889,50854.45889,0.816,0.816,1.367,1.771,2.054,3.298,0.816,0.873,1.002,1.786,3.101,4.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
okx,USELESS,2,1788469274,1,0.187325,1.601495,400,400,582.96291,2355.66217,5508.55008,13567.16568,285.88689,1698.81338,5301.91749,14889.05628,5.72,8.686,15.529,27.052,44.093,85.952,8.878,11.685,19.44,29.23,45.094,100.806,1.0,1.0,1.0,1.0,1.0,0.8324,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,ZEC,2,1788469274,1,959.46,45.025327,81,52,0,8328.51,20652.121,732695.724,0,94816.947,715804.293,938609.587,22.513,22.513,22.513,22.513,24.487,38.601,22.513,22.513,22.513,22.513,22.513,22.569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,ZRO,2,1788469274,1,1.111,342.034203,30,24,0,0,0,0,0,0,0,0,188.219,188.619,194.853,297.092,666.098,887.501,171.017,171.017,185.731,291.166,676.636,927.048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,ZEN,2,1788469274,1,6.127,629.998368,24,26,0,0,0,0,0,0,0,0,314.999,314.999,1226.009,1570.243,1742.36,1845.63,1197.567,1325.077,1401.583,1427.085,1439.836,1447.487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,FIL,3,1788469320,1,0.8015,12.476606,21,15,1339.272,18334.232,23769.5875,33098.9778,1542.0054,8022.4563,9867.6574,16252.5531,6.238,6.238,12.027,15.371,17.043,24.385,6.238,6.238,11.024,14.87,20.803,114.389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,AR,3,1788469320,1,2.7215,18.372221,21,13,999.7763,10115.3403,10760.0493,12838.8037,1058.8188,9877.1409,10201.3222,10506.3862,9.186,9.186,17.109,20.496,22.19,449.702,9.186,9.186,15.731,19.807,22.005,289.163,1.0,1.0,1.0,1.0,1.0,0.7732,1.0,1.0,1.0,1.0,1.0,0.5688,W10_20u_us,us,
aster,BTW,3,1788469320,1,0.494485,14.358373,342,192,1214.30118,2835.89317,13189.48082,19840.44965,485.96312,8553.69274,12137.90966,31859.64185,9.114,9.36,12.629,21.049,31.025,63.649,7.883,10.862,14.964,16.532,19.467,52.22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,FET,3,1788469320,1,0.1594,25.094103,49,56,0,21480.3475,23558.472,36768.6623,0,9227.9744,9718.2278,13850.6881,12.547,12.547,12.547,12.547,13.632,19.853,12.547,12.547,12.547,14.408,18.163,116.886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,ICP,3,1788469320,1,2.54,7.874016,99,74,738.667,17216.762,23118.0,28045.685,13554.103,16638.545,21562.114,28206.966,5.694,7.811,10.211,11.011,12.829,22.848,3.937,3.937,3.937,3.937,5.491,21.109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,KAS,3,1788469320,1,0.029925,30.075188,23,18,0,3143.17585,16410.55984,19378.24414,0,844.46469,6376.97881,8570.06677,15.038,15.038,16.645,23.699,29.393,78.84,15.038,16.61,22.161,25.283,51.143,309.888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,KITE,3,1788469320,1,0.13732,7.28226,75,42,7068.4531,10924.00856,19445.98944,25279.81903,753.88656,3903.47946,6920.93004,9784.88102,6.466,6.975,7.596,7.808,10.449,29.727,3.641,5.256,11.24,18.895,40.261,194.909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,LDO,3,1788469320,1,0.39835,12.551776,71,28,999.6291,10972.752,12430.7729,13251.0526,1714.1429,9258.8565,10037.2391,10532.3807,6.276,6.276,12.3,14.309,15.313,283.906,6.276,6.276,10.089,13.203,15.874,195.194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6365,W10_20u_us,us,
aster,MAGMA,3,1788469320,1,0.3465,12.121212,96,165,3354.527,4749.67002,9313.72231,12282.72345,327.3438,2927.8744,5343.99983,14577.87405,7.475,7.778,7.976,11.943,25.258,115.346,8.568,10.526,15.317,24.425,42.399,113.289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,MORPHO,3,1788469320,1,2.549,212.632405,24,15,0,0,0,0,0,0,0,0,106.686,106.697,107.063,118.238,205.341,301.502,106.687,106.698,109.116,113.012,116.265,256.576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,POWER,3,1788469320,1,0.08706,27.567195,43,28,0,234.75827,1198.8194,1986.89888,0,1174.1913,2152.9767,3031.09392,31.396,40.394,104.703,492.967,1015.035,1075.476,17.548,18.537,34.613,239.575,606.077,689.546,1.0,1.0,1.0,1.0,1.0,0.4035,1.0,1.0,1.0,1.0,1.0,0.4176,W10_20u_us,us,
aster,ONDO,3,1788469320,1,0.3677,10.878434,134,184,4923.12211,19562.59165,23288.50744,35189.9608,34700.61803,43593.63012,51316.53148,68676.64918,5.439,5.439,5.812,7.025,9.946,22.272,7.111,7.635,7.949,8.054,8.106,8.138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,RIVER,3,1788469320,1,1.305,15.32567,106,123,2045.0632,7167.039,16523.1638,24821.4282,1085.5472,8295.2288,35902.3503,43329.6978,7.663,7.663,9.052,13.515,20.413,41.897,7.663,7.663,12.001,13.663,19.097,26.03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,TAO,3,1788469320,1,229.545,3.049511,130,116,34137.20996,81570.54689,137341.47222,171153.11535,7760.19473,46539.07878,92027.05502,123677.25511,1.525,1.525,1.525,1.655,2.908,4.074,2.288,3.867,5.337,6.251,8.129,11.521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,SPX,3,1788469320,1,0.5885,30.586236,14,9,0,1657.6196,14222.7692,15205.5618,0,1838.8827,5417.934,6962.6428,15.293,15.293,19.86,24.373,26.63,846.304,15.293,19.534,25.704,31.543,856.342,856.342,1.0,1.0,1.0,1.0,1.0,0.7449,1.0,1.0,1.0,1.0,0.8524,0.341,W10_20u_us,us,
aster,UAI,3,1788469320,1,0.3439,17.446932,66,137,2503.126,7085.6121,12107.386,35679.9527,221.3206,4372.2236,19942.3349,28394.7199,8.723,8.723,8.723,10.174,18.461,41.992,10.769,12.654,14.784,18.465,28.628,42.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,XMR,3,1788469320,1,523.5,3.438395,298,187,9414.53446,30206.2861,61945.19285,113795.92084,827.503,6010.77031,35574.40592,121717.86065,1.719,2.209,4.093,4.721,5.422,10.973,2.967,5.513,10.007,13.557,19.665,24.704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,USELESS,3,1788469320,1,0.18869,7.419577,63,78,1409.25784,4688.85368,11470.8194,19395.91924,86.66297,1941.29673,7387.73011,14072.04725,7.593,8.301,10.216,14.319,25.364,96.289,12.714,15.897,19.879,26.431,38.454,124.226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,WIF,3,1788469320,1,0.2148,18.621974,49,35,999.99308,9151.8893,12028.63244,12582.64018,6023.182,14177.49065,14540.76275,21489.6519,9.311,9.311,12.103,13.035,16.229,97.759,9.311,9.311,9.311,9.311,13.014,48.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,ZEN,3,1788469320,1,5.959,23.493875,14,16,0,2187.4323,3731.0492,5180.9996,0,4942.5704,5328.648,6897.9176,11.747,11.747,16.135,32.864,826.051,826.051,11.747,12.539,16.856,18.564,118.522,315.853,1.0,1.0,1.0,1.0,0.8798,0.3519,1.0,1.0,1.0,1.0,1.0,0.4062,W10_20u_us,us,
aster,ZRO,3,1788469320,1,1.1118,12.592193,143,229,382.27209,2851.32646,16758.96135,21888.79071,382.54626,5131.49272,5391.46048,7429.24012,8.712,11.619,14.273,20.459,24.171,63.711,8.942,11.2,16.759,20.072,93.096,454.171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,龙虾,3,1788469320,1,0.073257,19.520452,235,45,1293.544875,4993.361175,9283.474194,16822.445753,319.270112,1973.834863,6833.259349,15277.810604,9.76,9.76,13.113,15.277,27.91,96.515,12.095,14.682,18.153,25.754,41.166,211.806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
binance,FET,3,1788469320,1,0.15935,6.275494,629,1000,46401.2882,118280.9684,240489.9856,488587.1324,28952.154,93149.1682,220960.4915,343335.0221,3.138,3.138,3.138,3.138,3.138,5.95,3.138,3.138,4.441,6.927,8.17,8.916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
