venue,symbol,market,asset_class,mechanism,rate,interval_h,apr,oi_usd,stale,suspect
paragon,10Y,para:10Y,equity,builder_set,-0.0001107862,1.0,-0.970487112,267554.929,False,False
bitget,AAL,AALUSDT,equity,standard,0.0,8.0,0.0,233256.15709999992,False,False
bybit,AAL,AALUSDT,equity,standard,0.0,8.0,0.0,27970.3296,False,False
gate,AAL,AAL_USDT,equity,standard,0.0,8.0,0.0,20750.592,False,False
aster,AAOI,AAOIUSDT,equity,standard,0.0,8.0,0.0,22983.2140052814,False,False
binance,AAOI,AAOIUSDT,equity,standard,0.00021178,8.0,0.2318991,13481980.777366174,False,False
bitget,AAOI,AAOIUSDT,equity,standard,0.000386,8.0,0.42267,3120408.2051999927,False,False
bybit,AAOI,AAOIUSDT,equity,standard,0.00011346,8.0,0.12423870000000001,710896.5081000001,False,False
gate,AAOI,AAOI_USDT,equity,standard,0.0,8.0,0.0,1188286.899,False,False
hyperliquid,AAOI,xyz:AAOI,equity,builder_set,2.42235e-05,1.0,0.21219786,1876368.8272000002,False,False
lighter,AAOI,AAOI,equity,standard,3.2e-05,8.0,0.03504,0.0,False,False
okx,AAOI,AAOI-USDT-SWAP,equity,standard,0.0002757345183038,8.0,0.301929297542661,3546556.4070000006,False,False
orderly,AAOI,PERP_AAOI_USDC_mythos,equity,standard,9.805e-05,8.0,0.10736475,2337.22784,False,False
paragon,AAOI,para:AAOI,equity,builder_set,4.47371e-05,1.0,0.391896996,407167.96712800005,False,False
apex,AAPL,AAPL-USDT,equity,standard,1.25e-05,1.0,0.1095,624025.3056000001,False,False
aster,AAPL,AAPLUSDT,equity,standard,0.0,8.0,0.0,201680.586218766,False,False
avantis,AAPL,AAPL/USD,equity,funding_plus_borrow,0.0,1.0,0.0,2537.3,False,False
binance,AAPL,AAPLUSDT,equity,standard,0.0,8.0,0.0,20460830.6028,False,False
bitget,AAPL,AAPLUSDT,equity,standard,0.0,8.0,0.0,6990314.513999998,False,False
bybit,AAPL,AAPLUSDT,equity,standard,0.0,8.0,0.0,2192207.1262000003,False,False
coinbase,AAPL,AAPL-PERP,equity,standard,2.6e-05,1.0,0.22776,530044.0785000001,False,False
gate,AAPL,AAPLX_USDT,equity,standard,0.0,8.0,0.0,2010489.6448,False,False
gate,AAPL,AAPL_USDT,equity,standard,0.0,8.0,0.0,0.0,False,False
grvt,AAPL,AAPL_USDT_Perp,equity,standard,0.0,8.0,0.0,28320.483622896452,False,False
hyperliquid,AAPL,xyz:AAPL,equity,builder_set,-2.1348e-06,1.0,-0.018700848,87393855.80897999,False,False
kraken,AAPL,PF_AAPLXUSD,equity,standard,-1.5061130759100083e-05,1.0,-0.13193550544971672,740425.3515341136,False,False
lighter,AAPL,AAPL,equity,standard,3.2e-05,8.0,0.03504,422056.34767499997,False,False
okx,AAPL,AAPL-USDT-SWAP,equity,standard,0.0,8.0,0.0,7003856.4885,False,False
orderly,AAPL,PERP_AAPL_USDC_mythos,equity,standard,0.00010149,8.0,0.11113155000000001,1525.4254799999999,False,False
ostium,AAPL,AAPL,equity,funding_plus_borrow,0.0,1.0,0.0,3017.984264085541,False,False
bitget,AAPU,AAPUUSDT,equity,standard,0.0,8.0,0.0,131974.07057999994,False,False
gate,AAPU,AAPU_USDT,equity,standard,0.0,8.0,0.0,14967.942000000001,False,False
apex,ABBV,ABBV-USDT,equity,standard,1.25e-05,1.0,0.1095,3.9844,False,False
gate,ABBV,ABBV_USDT,equity,standard,0.0,8.0,0.0,13442.529999999999,False,False
bitget,ABNB,ABNBUSDT,equity,standard,0.0,8.0,0.0,49666.89099999998,False,False
gate,ABNB,ABNB_USDT,equity,standard,0.0,8.0,0.0,26794.1184,False,False
gate,ACCELINK,ACCELINK_USDT,equity,standard,0.0,8.0,0.0,1175.8600000000001,False,False
bitget,ACHR,ACHRUSDT,equity,standard,0.0,8.0,0.0,166615.84895999994,False,False
gate,ACN,ACN_USDT,equity,standard,0.0,8.0,0.0,37787.7396,False,False
aster,ADBE,ADBEUSDT,equity,standard,0.0,8.0,0.0,8033.209987831201,False,False
binance,ADBE,ADBEUSDT,equity,standard,0.0,8.0,0.0,1141608.3848,False,False
bitget,ADBE,ADBEUSDT,equity,standard,0.0,8.0,0.0,365369.03479999973,False,False
bybit,ADBE,ADBEUSDT,equity,standard,0.0,8.0,0.0,125606.40879999999,False,False
gate,ADBE,ADBE_USDT,equity,standard,0.0,8.0,0.0,160458.4102,False,False
okx,ADBE,ADBE-USDT-SWAP,equity,standard,0.0,8.0,0.0,378003.4587,False,False
bitget,ADI,ADIUSDT,equity,standard,0.0,8.0,0.0,81338.09599999995,False,False
bybit,ADI,ADIUSDT,equity,standard,0.0,8.0,0.0,54548.7822,False,False
gate,ADI,ADI_USDT,equity,standard,0.0,8.0,0.0,13874.388000000003,False,False
gate,ADSK,ADSK_USDT,equity,standard,0.0,8.0,0.0,47595.470400000006,False,False
bitget,ADVANTEST,ADVANTESTUSDT,equity,standard,0.0,8.0,0.0,109822.60000000005,False,False
bitget,AEHR,AEHRUSDT,equity,standard,0.0,8.0,0.0,241754.39960000012,False,False
bybit,AEHR,AEHRUSDT,equity,standard,0.0,8.0,0.0,85565.86700000001,False,False
okx,AEHR,AEHR-USDT-SWAP,equity,standard,0.0,8.0,0.0,116455.338,False,False
gate,AGG,AGG_USDT,equity,standard,0.0,8.0,0.0,73825.425,False,False
aster,AGPU,AGPUUSDT,equity,standard,0.0001,8.0,0.1095,2755.8543604969,False,False
gate,AKESO,AKESO_USDT,equity,standard,0.0,8.0,0.0,6692.96,False,False
binance,ALAB,ALABUSDT,equity,standard,0.0,8.0,0.0,642752.6972999999,False,False
bitget,ALAB,ALABUSDT,equity,standard,0.0,8.0,0.0,239790.47299999953,False,False
bybit,ALAB,ALABUSDT,equity,standard,0.0,8.0,0.0,190445.6925,False,False
gate,ALAB,ALAB_USDT,equity,standard,0.0,8.0,0.0,208788.736,False,False
okx,ALAB,ALAB-USDT-SWAP,equity,standard,0.0,8.0,0.0,621246.2609999999,False,False
gate,ALB,ALB_USDT,equity,standard,0.0,8.0,0.0,32064.718,False,False
aster,AMAT,AMATUSDT,equity,standard,0.0,8.0,0.0,8713.634221111799,False,False
binance,AMAT,AMATUSDT,equity,standard,0.00034023,8.0,0.37255185,9851466.198090775,False,False
bitget,AMAT,AMATUSDT,equity,standard,8.8e-05,8.0,0.09636,1551188.0447999993,False,False
bybit,AMAT,AMATUSDT,equity,standard,0.0,8.0,0.0,615163.5756,False,False
gate,AMAT,AMAT_USDT,equity,standard,0.0,8.0,0.0,695245.05,False,False
grvt,AMAT,AMAT_USDT_Perp,equity,standard,0.000593,8.0,0.649335,2959.29474235035,False,False
hyperliquid,AMAT,xyz:AMAT,equity,builder_set,1.49981e-05,1.0,0.131383356,2037725.9620200002,False,False
okx,AMAT,AMAT-USDT-SWAP,equity,standard,0.0005112260875919,8.0,0.5597925659131305,975178.8816,False,False
bitget,AMC,AMCUSDT,equity,standard,0.0,8.0,0.0,35893.541320000004,False,False
bybit,AMC,AMCUSDT,equity,standard,0.0,8.0,0.0,25487.8596,False,False
apex,AMD,AMD-USDT,equity,standard,1.25e-05,1.0,0.1095,2878.533,False,False
aster,AMD,AMDUSDT,equity,standard,0.00011065,8.0,0.12116175000000001,90762.90725808,False,False
avantis,AMD,AMD/USD,equity,funding_plus_borrow,0.0,1.0,0.0,13375.79,False,False
binance,AMD,AMDUSDT,equity,standard,0.00014519,8.0,0.15898305000000001,9516375.136400001,False,False
bitget,AMD,AMDUSDT,equity,standard,0.000206,8.0,0.22557,2064306.54,False,False
bybit,AMD,AMDSTOCKUSDT,equity,standard,5.408e-05,8.0,0.059217599999999995,829393.8154999999,False,False
coinbase,AMD,AMD-PERP,equity,standard,2.9e-05,1.0,0.25404,266698.8676,False,False
gate,AMD,AMD_USDT,equity,standard,0.0,8.0,0.0,1310433.9984000002,False,False
grvt,AMD,AMD_USDT_Perp,equity,standard,0.000195,8.0,0.213525,8361.03891582536,False,False
hyperliquid,AMD,xyz:AMD,equity,builder_set,1.37687e-05,1.0,0.120613812,13560299.855999999,False,False
lighter,AMD,AMD,equity,standard,3.2e-05,8.0,0.03504,280611.90917,False,False
okx,AMD,AMD-USDT-SWAP,equity,standard,0.0001515068137588,8.0,0.165899961065886,3087249.6757999994,False,False
orderly,AMD,PERP_AMD_USDC_mythos,equity,standard,0.00010015,8.0,0.10966424999999999,811.2992499999999,False,False
ostium,AMD,AMD,equity,funding_plus_borrow,0.0,1.0,0.0,2301.9460039106784,False,False
gate,AMEC,AMEC_USDT,equity,standard,0.0,8.0,0.0,4756.4800000000005,False,False
bitget,AMGN,AMGNUSDT,equity,standard,0.0,8.0,0.0,32260.07919999998,False,False
bybit,AMGN,AMGNUSDT,equity,standard,0.0,8.0,0.0,45854.2777,False,False
gate,AMGN,AMGN_USDT,equity,standard,0.0,8.0,0.0,7576.38,False,False
bitget,AMKR,AMKRUSDT,equity,standard,0.0,8.0,0.0,115080.36540000011,False,False
gate,AMKR,AMKR_USDT,equity,standard,0.0,8.0,0.0,107358.92,False,False
apex,AMZN,AMZN-USDT,equity,standard,1.25e-05,1.0,0.1095,62190.0636,False,False
aster,AMZN,AMZNUSDT,equity,standard,0.0,8.0,0.0,176938.476,False,False
avantis,AMZN,AMZN/USD,equity,funding_plus_borrow,0.0,1.0,0.0,59675.9,False,False
binance,AMZN,AMZNUSDT,equity,standard,2.775e-05,8.0,0.03038625,13806825.259167835,False,False
bitget,AMZN,AMZNUSDT,equity,standard,9e-05,8.0,0.09855000000000001,4325712.1703999955,False,False
bybit,AMZN,AMZNUSDT,equity,standard,0.0,8.0,0.0,1612556.526,False,False
coinbase,AMZN,AMZN-PERP,equity,standard,3e-06,1.0,0.02628,752134.9044,False,False
gate,AMZN,AMZN_USDT,equity,standard,0.0,8.0,0.0,23135.524999999998,False,False
gate,AMZN,AMZNX_USDT,equity,standard,0.0,8.0,0.0,935260.0676000001,False,False
grvt,AMZN,AMZN_USDT_Perp,equity,standard,0.0,8.0,0.0,9539.58961165663,False,False
hyperliquid,AMZN,xyz:AMZN,equity,builder_set,6.25e-06,1.0,0.05475,29728592.15088,False,False
kraken,AMZN,PF_AMZNXUSD,equity,standard,4.1488917879412233e-05,1.0,0.3634429206236512,461481.35132769303,False,False
lighter,AMZN,AMZN,equity,standard,3.2e-05,8.0,0.03504,598176.1685639999,False,False
okx,AMZN,AMZN-USDT-SWAP,equity,standard,5.18715053018e-05,8.0,0.056799298305471,2362375.7001,False,False
orderly,AMZN,PERP_AMZN_USDC_mythos,equity,standard,0.00010191,8.0,0.11159145000000001,1338.3142,False,False
ostium,AMZN,AMZN,equity,funding_plus_borrow,0.0,1.0,0.0,63302.917220976895,False,False
bitget,AMZU,AMZUUSDT,equity,standard,0.0,8.0,0.0,36403.45956,False,False
gate,AMZU,AMZU_USDT,equity,standard,0.0,8.0,0.0,2173.7999999999997,False,False
gate,ANDURIL,ANDURIL_USDT,preipo,standard,0.0,8.0,0.0,51608.15180000001,False,False
bitget,ANET,ANETUSDT,equity,standard,0.0,8.0,0.0,39364.969200000036,False,False
bybit,ANET,ANETUSDT,equity,standard,0.0,8.0,0.0,51952.0392,False,False
gate,ANET,ANET_USDT,equity,standard,0.0,8.0,0.0,18049.760000000002,False,False
paragon,ANSEM,para:ANSEM,equity,builder_set,-0.0004120825,1.0,-3.6098426999999997,462184.70524000004,False,False
gate,ANTA,ANTA_USDT,equity,standard,0.0,8.0,0.0,4330.1412,False,False
aster,ANTHROPIC,ANTHROPICUSDT,preipo,standard,5e-05,8.0,0.05475,58357.7716985676,False,False
binance,ANTHROPIC,ANTHROPICUSDT,preipo,standard,5e-05,8.0,0.05475,18195896.776740003,False,False
bitget,ANTHROPIC,ANTHROPICUSDT,preipo,standard,0.0,8.0,0.0,17950587.083000395,False,True
coinbase,ANTHROPIC,ANTHROPIC-PERP,preipo,standard,6.2e-05,1.0,0.54312,192276.83456000002,False,False
gate,ANTHROPIC,ANTHROPIC_USDT,preipo,standard,0.0,8.0,0.0,856188.6326,False,False
grvt,ANTHROPIC,ANTHROPIC_USDT_Perp,preipo,standard,5e-05,8.0,0.05475,10492.97676587552,False,False
kraken,ANTHROPIC,PF_ANTHROPICXUSD,preipo,standard,7.000086801076348e-06,1.0,0.06132076037742881,19636.890984888134,False,False
lighter,ANTHROPIC,ANTHROPIC,preipo,standard,3.2e-05,8.0,0.03504,1103721.151078,False,False
okx,ANTHROPIC,ANTHROPIC-USDT-SWAP,preipo,standard,0.0,8.0,0.0,3020362.08292,False,True
bitget,APD,APDUSDT,equity,standard,0.0,8.0,0.0,5900.384400000001,False,False
gate,APD,APD_USDT,equity,standard,0.0,8.0,0.0,4629.0792,False,False
gate,APH,APH_USDT,equity,standard,0.0,8.0,0.0,9415.296,False,False
bitget,APLD,APLDUSDT,equity,standard,0.0,8.0,0.0,213397.43040000024,False,False
bybit,APLD,APLDUSDT,equity,standard,0.0,8.0,0.0,107293.1032,False,False
okx,APLD,APLD-USDT-SWAP,equity,standard,0.0,8.0,0.0,69304.708,False,False
binance,APP,APPUSDT,equity,standard,0.0,8.0,0.0,2393577.0840000003,False,False
bitget,APP,APPUSDT,equity,standard,0.0,8.0,0.0,822342.5808,False,False
bybit,APP,APPSTOCKUSDT,equity,standard,0.0,8.0,0.0,189707.2485,False,False
gate,APP,APP_USDT,equity,standard,0.0,8.0,0.0,371721.584,False,False
okx,APP,APP-USDT-SWAP,equity,standard,0.0,8.0,0.0,409138.8112,False,False
aster,ARM,ARMUSDT,equity,standard,0.0,8.0,0.0,7319.3172745833,False,False
binance,ARM,ARMUSDT,equity,standard,0.00013172,8.0,0.14423339999999998,14196718.065131783,False,False
bitget,ARM,ARMUSDT,equity,standard,0.00023,8.0,0.25185,1928992.0340000042,False,False
bybit,ARM,ARMUSDT,equity,standard,0.0,8.0,0.0,706296.9216,False,False
coinbase,ARM,ARM-PERP,equity,standard,1.5e-05,1.0,0.13140000000000002,156685.66890000002,False,False
gate,ARM,ARM_USDT,equity,standard,0.0,8.0,0.0,765110.8156,False,False
hyperliquid,ARM,xyz:ARM,equity,builder_set,6.25e-06,1.0,0.05475,4970460.5956,False,False
lighter,ARM,ARM,equity,standard,3.2e-05,8.0,0.03504,0.0,False,False
okx,ARM,ARM-USDT-SWAP,equity,standard,0.0,8.0,0.0,2015299.6535000002,False,False
ostium,ARM,ARM,equity,funding_plus_borrow,0.0,1.0,0.0,218.66893364617326,False,False
bitget,ARQQ,ARQQUSDT,equity,standard,0.0,8.0,0.0,16142.408039999986,False,False
aster,ASML,ASMLUSDT,equity,standard,0.0,8.0,0.0,16682.5844179904,False,False
binance,ASML,ASMLUSDT,equity,standard,0.0,8.0,0.0,2123860.0319999997,False,False
bitget,ASML,ASMLUSDT,equity,standard,0.0,8.0,0.0,1110013.4440000008,False,False
bybit,ASML,ASMLUSDT,equity,standard,0.0,8.0,0.0,417701.47608,False,False
gate,ASML,ASML_USDT,equity,standard,0.0,8.0,0.0,321070.85360000003,False,False
grvt,ASML,ASML_USDT_Perp,equity,standard,0.0,8.0,0.0,793.7625570900899,False,False
hyperliquid,ASML,xyz:ASML,equity,builder_set,6.25e-06,1.0,0.05475,2248195.0292,False,False
lighter,ASML,ASML,equity,standard,3.2e-05,8.0,0.03504,65156.329012,False,False
okx,ASML,ASML-USDT-SWAP,equity,standard,0.0,8.0,0.0,508463.06786999997,False,False
ostium,ASML,ASML,equity,funding_plus_borrow,0.0,1.0,0.0,976.7274553009812,False,False
aster,ASTS,ASTSUSDT,equity,standard,0.0,8.0,0.0,69104.9269628772,False,False
binance,ASTS,ASTSUSDT,equity,standard,0.0,8.0,0.0,2890799.961424249,False,False
bitget,ASTS,ASTSUSDT,equity,standard,0.0,8.0,0.0,1237573.8104000003,False,False
bybit,ASTS,ASTSUSDT,equity,standard,0.0,8.0,0.0,293056.0255,False,False
gate,ASTS,ASTS_USDT,equity,standard,0.0,8.0,0.0,1016828.5695999999,False,False
grvt,ASTS,ASTS_USDT_Perp,equity,standard,2.1e-05,8.0,0.022994999999999998,2576.27931115973,False,False
okx,ASTS,ASTS-USDT-SWAP,equity,standard,2.05601632992e-05,8.0,0.022513378812624,701538.8535999999,False,False
bitget,ASX,ASXUSDT,equity,standard,0.0,8.0,0.0,50142.87600000005,False,False
gate,ASX,ASX_USDT,equity,standard,0.0,8.0,0.0,26875.584000000003,False,False
ostium,AUD,AUD,fx,funding_plus_borrow,0.0,1.0,0.0,3695.4671836396574,False,False
lighter,AUDUSD,AUDUSD,fx,standard,0.0,8.0,0.0,133366.676624,False,False
bitget,AVAV,AVAVUSDT,equity,standard,0.0,8.0,0.0,60836.46000000005,False,False
apex,AVGO,AVGO-USDT,equity,standard,1.25e-05,1.0,0.1095,22352.775,False,False
aster,AVGO,AVGOUSDT,equity,standard,0.00013644,8.0,0.14940179999999997,29747.1738699825,False,False
avantis,AVGO,AVGO/USD,equity,funding_plus_borrow,0.0,1.0,0.0,137641.55,False,False
binance,AVGO,AVGOUSDT,equity,standard,0.00021007,8.0,0.23002665,16028043.902,False,False
bitget,AVGO,AVGOUSDT,equity,standard,0.000415,8.0,0.454425,4325624.1842,False,False
bybit,AVGO,AVGOUSDT,equity,standard,0.00057905,8.0,0.63405975,1982542.6087,False,False
gate,AVGO,AVGO_USDT,equity,standard,0.0,8.0,0.0,1777902.49,False,False
grvt,AVGO,AVGO_USDT_Perp,equity,standard,0.000184,8.0,0.20148,6041.262493138511,False,False
hyperliquid,AVGO,xyz:AVGO,equity,builder_set,5.06948e-05,1.0,0.444086448,9161660.1882,False,False
lighter,AVGO,AVGO,equity,standard,3.2e-05,8.0,0.03504,0.0,False,False
okx,AVGO,AVGO-USDT-SWAP,equity,standard,0.0003682083300331,8.0,0.4031881213862445,4288666.767,False,False
ostium,AVGO,AVGO,equity,funding_plus_borrow,0.0,1.0,0.0,268545.94943954377,False,False
paragon,AVGO,para:AVGO,equity,builder_set,8.10177e-05,1.0,0.709715052,1392745.4944000002,False,False
bitget,AXON,AXONUSDT,equity,standard,0.0,8.0,0.0,88357.83989999996,False,False
aster,AXTI,AXTIUSDT,equity,standard,0.0,8.0,0.0,47223.4176010044,False,False
binance,AXTI,AXTIUSDT,equity,standard,5.817e-05,8.0,0.06369615,9228150.2118,False,False
bitget,AXTI,AXTIUSDT,equity,standard,0.0,8.0,0.0,1742162.6111999992,False,False
bybit,AXTI,AXTIUSDT,equity,standard,0.0,8.0,0.0,870929.5832999999,False,False
gate,AXTI,AXTI_USDT,equity,standard,0.0,8.0,0.0,1354390.3232000002,False,False
lighter,AXTI,AXTI,equity,standard,3.2e-05,8.0,0.03504,0.0,False,False
okx,AXTI,AXTI-USDT-SWAP,equity,standard,8.08201542661e-05,8.0,0.0884980689213795,2468828.1580000003,False,False
bitget,BA,BAUSDT,equity,standard,0.0,8.0,0.0,255935.73399999953,False,False
gate,BA,BA_USDT,equity,standard,0.0,8.0,0.0,76673.3774,False,False
aster,BABA,BABAUSDT,equity,standard,0.0,8.0,0.0,99076.925437077,False,False
avantis,BABA,BABA/USD,equity,funding_plus_borrow,0.0,1.0,0.0,1388.42,False,False
binance,BABA,BABAUSDT,equity,standard,0.0,8.0,0.0,15276213.264335945,False,False
bitget,BABA,BABAUSDT,equity,standard,7.6e-05,8.0,0.08322,2363451.9102000003,False,False
bybit,BABA,BABAUSDT,equity,standard,9.09e-06,8.0,0.009953549999999999,935439.3048000002,False,False
gate,BABA,BABA_USDT,equity,standard,0.0,8.0,0.0,719467.2936,False,False
grvt,BABA,BABA_USDT_Perp,equity,standard,0.0,8.0,0.0,2502.08834606848,False,False
hyperliquid,BABA,xyz:BABA,equity,builder_set,6.25e-06,1.0,0.05475,11756285.11116,False,False
lighter,BABA,BABA,equity,standard,3.2e-05,8.0,0.03504,215593.130025,False,False
orderly,BABA,PERP_BABA_USDC_mythos,equity,standard,9.813e-05,8.0,0.10745235,1451.60722,False,False
bitget,BAC,BACUSDT,equity,standard,0.0,8.0,0.0,193199.578,False,False
bybit,BAC,BACUSDT,equity,standard,0.0,8.0,0.0,21545.9621,False,False
gate,BAC,BAC_USDT,equity,standard,0.0,8.0,0.0,18225.33,False,False
avantis,BB,BB/USD,equity,funding_plus_borrow,0.0,1.0,0.0,1030.13,False,False
bitget,BB,BBSTOCKUSDT,equity,standard,0.0,8.0,0.0,34003.694100000015,False,False
hyperliquid,BB,xyz:BB,equity,builder_set,2.57566e-05,1.0,0.225627816,8275635.674620002,False,False
lighter,BB,BB,equity,standard,3.2e-05,8.0,0.03504,45861.855597999995,False,False
okx,BB,BB-USDT-SWAP,equity,standard,0.0003927281427954,8.0,0.430037316360963,214569.582,False,False
ostium,BB,BB,equity,funding_plus_borrow,0.0,1.0,0.0,97988.09888237758,False,False
aster,BBX,BBXUSDT,equity,standard,0.0,8.0,0.0,11928.516758097201,False,False
binance,BBX,BBXUSDT,equity,standard,0.0,8.0,0.0,893149.7659199999,False,False
bybit,BBX,BBXUSDT,equity,standard,0.0,8.0,0.0,41722.575,False,False
aster,BE,BEUSDT,equity,standard,0.0,8.0,0.0,194553.3603,False,False
binance,BE,BEUSDT,equity,standard,0.0,8.0,0.0,9132498.711,False,False
bitget,BE,BEUSDT,equity,standard,0.0,8.0,0.0,2569137.395100002,False,False
bybit,BE,BEUSDT,equity,standard,0.0,8.0,0.0,718433.6,False,False
coinbase,BE,BE-PERP,equity,standard,1.3e-05,1.0,0.11388,374765.7424,False,False
gate,BE,BE_USDT,equity,standard,0.0,8.0,0.0,1051478.9440000001,False,False
hyperliquid,BE,xyz:BE,equity,builder_set,6.25e-06,1.0,0.05475,8686871.1616,False,False
lighter,BE,BE,equity,standard,3.2e-05,8.0,0.03504,0.0,False,False
okx,BE,BE-USDT-SWAP,equity,standard,0.0,8.0,0.0,2092805.2463999998,False,False
gate,BEIGENE,BEIGENE_USDT,equity,standard,0.0,8.0,0.0,51.922,False,False
bybit,BIIB,BIIBUSDT,equity,standard,0.0,8.0,0.0,8225.6122,False,False
gate,BIIB,BIIB_USDT,equity,standard,0.0,8.0,0.0,1078.9088000000002,False,False
hyperliquid,BIRD,xyz:BIRD,equity,builder_set,6.25e-06,1.0,0.05475,81003.7512,False,False
binance,BITO,BITOUSDT,equity,standard,0.0,8.0,0.0,215002.83090000003,False,False
bitget,BITO,BITOUSDT,equity,standard,0.0,8.0,0.0,170034.26176,False,False
gate,BITO,BITO_USDT,equity,standard,0.0,8.0,0.0,5900.202,False,False
gate,BIWIN,BIWIN_USDT,equity,standard,0.0002,8.0,0.219,2402.0940000000005,False,False
bitget,BKNG,BKNGUSDT,equity,standard,0.0,8.0,0.0,14568.9974,False,False
gate,BKNG,BKNG_USDT,equity,standard,0.0,8.0,0.0,20071.0564,False,False
gate,BLUEFOCUS,BLUEFOCUS_USDT,equity,standard,0.0,8.0,0.0,7320.495999999999,False,False
apex,BMNR,BMNR-USDT,equity,standard,1.25e-05,1.0,0.1095,21706.478799999997,False,False
aster,BMNR,BMNRUSDT,equity,standard,0.0,8.0,0.0,23875.627349500002,False,False
binance,BMNR,BMNRUSDT,equity,standard,2.125e-05,8.0,0.02326875,15225883.336500002,False,False
bitget,BMNR,BMNRUSDT,equity,standard,0.0,8.0,0.0,931050.4190399989,False,False
bybit,BMNR,BMNRUSDT,equity,standard,0.0,8.0,0.0,1128445.0854,False,False
gate,BMNR,BMNR_USDT,equity,standard,0.0,8.0,0.0,1216382.976,False,False
lighter,BMNR,BMNR,equity,standard,3.2e-05,8.0,0.03504,91453.51527999999,False,False
okx,BMNR,BMNR-USDT-SWAP,equity,standard,0.0,8.0,0.0,1174805.145,False,False
ostium,BMNR,BMNR,equity,funding_plus_borrow,0.0,1.0,0.0,335.7932178448298,False,False
binance,BNC,BNCUSDT,equity,standard,0.00187081,8.0,2.04853695,527200.8965500001,False,False
bitget,BNC,BNCUSDT,equity,standard,3.3e-05,8.0,0.036135,303787.19830200035,False,False
bybit,BNC,BNCUSDT,equity,standard,0.0026297,8.0,2.8795215,109247.73599999999,False,False
